1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
-608 -1050 450 1323 144 1008 715 -840 138 -966 1215 -1 -966 -645 -882 125 -1 -896 0 -960 234 -122 109 0 -1 -952 0 565 -1 -1 0 -1 900 108 396 630 408 -1 728 -1 430 516 -1 -1 -1 -1 -1 -1 693 -1 -1 -296 -1 -1 -1 -1 -1 -1 -1 0 -576 -58 0 59 58 -1 -424 -1 132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 115 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-612 -1057 -1 1332 145 1015 720 -846 139 -1 1224 -264 -973 -650 -889 126 -889 -903 -1 -968 236 -123 -1 -1 -1 -960 0 570 121 -222 -1 540 909 -1 400 637 -1 -672 -1 0 435 -1 0 -1 88 -375 0 711 702 344 348 -300 -1 -1 0 -1 -1 -1 118 0 -585 -59 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -164 -1 -1 -1 0 -1 -132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -52 -1 -1 -1 -1 -1 -1 -1 -1
-616 -1064 453 1341 -1 1022 725 -852 140 -973 1233 -266 -980 -655 -896 127 -896 -910 0 -976 238 -124 110 0 690 -1 0 575 122 -224 0 545 918 109 -1 -1 412 -680 735 -1 440 522 -1 828 -1 -1 -1 720 711 -1 354 -1 -268 -1 -1 59 -252 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 459 -1 49 -1 -180 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -56 -1 42 -1 -1 -1 -1 -1 15
-620 -1071 456 1350 146 1029 730 -858 141 -980 1242 -268 -987 -660 -903 128 -903 -917 -1 -984 -1 -125 111 0 696 -1 -1 580 123 -226 -1 -1 927 110 404 644 -1 -688 -1 -1 445 -1 0 -1 89 -1 0 -1 720 -1 360 -1 -1 -1 0 -1 -256 201 -1 0 -1 -1 -1 -1 59 -1 -1 -1 135 -1 -1 -1 -168 -1 0 -1 0 -1 -136 -1 -1 -1 -1 -1 -1 -110 189 -1 136 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-624 -1078 459 1359 147 1036 735 -864 142 -987 1251 -270 -994 -665 -910 -1 -910 -1 0 -992 240 -126 112 0 702 -968 0 -1 -1 -228 0 550 936 -1 408 -1 416 -696 742 0 450 528 -1 837 90 -380 -1 -1 729 348 -1 -1 -272 -1 0 60 -1 -1 120 0 -1 -1 -1 60 60 -1 -1 -1 138 468 -1 -1 -1 -1 -1 -1 0 128 -140 -1 -1 -1 -296 -104 -1 -1 198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-628 -1085 462 1368 148 1043 740 -870 143 -994 1260 -272 -1001 -670 -917 129 -917 -924 0 -1000 242 -1 113 0 -1 -1 -1 585 124 -230 0 555 -1 111 412 -1 420 -1 -1 0 455 -1 -1 -1 91 -1 0 729 -1 -1 366 -1 -1 345 0 61 -260 -1 -1 -1 -1 -60 -1 -1 61 59 -1 -1 -1 -1 -1 50 -1 -1 0 -1 -1 -1 -144 -1 -1 -1 -1 -1 120 -1 -1 -1 -1 -1 0 -1 0 -1 -1 -1 -1 -1 -1 -1
-632 -1092 465 1377 -1 1050 745 -876 144 -1001 1269 -1 -1008 -675 -1 130 -1 -1 -1 -1008 -1 -127 114 0 -1 -976 0 -1 125 -232 -1 560 -1 112 416 651 -1 -704 -1 -1 460 534 0 -1 92 -385 0 -1 -1 -1 -1 -304 -1 350 0 -1 -264 204 -1 -1 -594 -1 -1 61 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 0 -1 -148 -288 -1 -1 -1 -1 -1 -1 207 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-636 -1099 468 1386 149 1057 750 -882 145 -1008 1278 -274 -1 -680 -924 131 -1 -931 -1 -1016 -1 -128 -1 0 708 -984 0 590 -1 -234 0 -1 945 113 -1 658 424 -712 749 0 465 -1 0 846 93 -390 -1 738 738 -1 -1 -1 -1 -1 -1 -1 -1 207 122 -1 -603 -1 -1 -1 62 60 -1 -1 -1 -1 0 51 -1 -1 0 0 -1 -1 -1 -1 -1 -252 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 -1 -1 -1 -1 -1
-640 -1106 471 1395 150 1064 755 -888 146 -1015 1287 -276 -1015 -685 -1 132 -924 -938 0 -1024 244 -129 -1 -1 714 -1 0 595 -1 -236 0 -1 954 114 420 -1 428 -720 756 -1 470 540 0 -1 94 -395 0 747 -1 352 -1 -1 -1 355 -1 -1 -268 -1 -1 0 -1 -1 -1 -1 -1 61 -1 -1 141 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-644 -1113 474 1404 151 -1 760 -894 147 -1022 1296 -278 -1022 -690 -1 -1 -931 -945 -1 -1032 -1 -1 115 -1 720 -992 -1 600 126 -238 -1 565 963 -1 -1 665 -1 -1 -1 -1 -1 -1 0 855 95 -1 -1 -1 747 -1 -1 -1 -1 -1 0 62 -1 -1 124 0 -1 -61 -1 62 -1 62 -1 -1 -1 -1 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -261 -1 -108 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-648 -1120 477 1413 152 1071 765 -1 148 -1029 -1 -280 -1 -695 -1 133 -1 -952 -1 -1 246 -1 -1 0 -1 -1 -1 605 127 -1 0 570 -1 -1 -1 672 -1 -1 -1 0 475 -1 -1 -1 96 -400 0 -1 756 356 372 -1 -1 360 -1 -1 -272 -1 126 -1 -612 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36 -1 -1 -1 -1 -1
-652 -1127 480 1422 153 1078 770 -900 149 -1036 1305 -282 -1029 -700 -931 134 -938 -959 0 -1040 248 -130 116 0 726 -1000 0 610 128 -240 -1 575 972 -1 424 679 -1 -728 763 -1 -1 546 0 -1 97 -1 -1 756 765 360 -1 -1 -1 -1 -1 -1 -1 -1 128 -1 -1 -1 -1 -1 -1 -1 -432 -1 144 -1 0 -1 -172 -185 -1 0 0 132 -152 -296 -1 -1 -1 -1 -1 -115 -1 -1 -1 -1 -1 -60 -1 -1 -1 -1 -1 -1 -1 -1
-656 -1134 483 1431 154 1085 775 -906 150 -1043 1314 -284 -1 -705 -938 135 -945 -966 0 -1048 250 -131 117 0 732 -1008 0 615 129 -242 0 580 981 115 428 686 432 -736 770 0 -1 552 0 864 98 -405 -1 -1 774 364 -1 -1 -1 365 -1 -1 -1 -1 130 -1 -621 -1 0 -1 -1 -1 -1 -1 147 -1 -1 53 -176 -1 0 -1 -1 136 -1 -304 -1 -1 -1 -112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 20 -1 2 -1 -1
-660 -1141 486 1440 155 1092 780 -912 151 -1050 1323 -286 -1036 -710 -945 136 -952 -973 0 -1056 252 -132 -1 0 738 -1016 0 620 130 -244 -1 585 -1 116 432 -1 436 -744 -1 0 -1 558 0 873 -1 -1 0 -1 783 -1 378 -308 -1 370 0 63 -1 210 132 0 -1 -1 -1 63 -1 -1 -1 -1 -1 477 0 -1 -1 -1 -1 -1 0 140 -1 -1 -1 -1 -304 -1 -1 -1 216 -1 -1 -1 -1 -1 -1 -1 -1 22 -1 -1 -1 -1
-664 -1148 489 1449 156 1099 785 -918 152 -1057 1332 -288 -1 -715 -952 137 -1 -980 -1 -1064 254 -1 -1 0 744 -1024 0 625 -1 -246 0 -1 990 117 -1 693 440 -752 -1 -1 480 564 0 -1 -1 -410 -1 765 -1 368 384 -1 -1 -1 -1 64 -1 -1 134 -1 -1 -1 -1 -1 -1 -1 -440 153 150 -1 -1 -1 -180 -190 -1 -1 -1 144 -1 -1 279 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -64 -1 -1 -1 -1 -1 -1 -1 -1
-668 -1155 492 1458 157 1106 790 -924 153 -1064 1341 -290 -1043 -1 -959 138 -1 -987 0 -1072 256 -133 118 0 750 -1032 0 -1 131 -1 0 -1 -1 118 -1 -1 444 -1 777 -1 -1 570 -1 -1 99 -415 -1 -1 792 -1 390 -1 -1 -1 0 -1 -1 -1 -1 0 -630 -1 0 64 -1 -1 -1 -1 -1 486 -1 -1 -184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -312 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 24 -1 -2 -1
-672 -1162 495 1467 158 1113 795 -930 154 -1071 1350 -292 -1 -720 -1 139 -959 -994 -1 -1080 258 -134 119 -1 756 -1040 0 630 132 -1 -1 590 -1 -1 -1 -1 448 -760 784 0 485 576 0 882 -1 -1 -1 -1 -1 -1 396 -312 -1 375 0 -1 -1 -1 136 0 -639 -62 -1 -1 -1 -1 -448 156 -1 -1 -1 -1 -1 -195 0 0 -1 -1 -1 -312 288 -1 -1 -1 -1 -1 225 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-676 -1169 498 1476 159 1120 800 -936 155 -1078 1359 -294 -1050 -1 -966 140 -966 -1001 -1 -1088 -1 -135 -1 0 762 -1048 0 -1 -1 -248 -1 -1 -1 -1 436 700 -1 -768 -1 -1 490 582 -1 -1 -1 -420 -1 774 801 372 402 -1 -276 380 -1 65 -1 -1 138 -1 -1 -63 -1 -1 63 -1 -1 -1 -1 -1 -1 54 -188 -1 -1 0 -1 -1 -1 -1 -1 -270 -1 -116 -1 -1 234 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-680 -1176 501 1485 160 1127 805 -942 156 -1085 1368 -296 -1 -725 -973 141 -973 -1008 0 -1096 260 -136 120 -1 -1 -1056 0 635 -1 -1 0 595 -1 119 440 707 -1 -1 791 0 -1 588 0 891 -1 -425 0 -1 810 -1 -1 -316 -280 -1 -1 -1 -1 -1 -1 0 -1 -64 -1 65 64 -1 -456 -1 -1 -1 0 55 -1 -1 -1 -1 -1 -1 -1 -1 -1 -279 -1 -1 -1 -120 -1 -1 -1 60 -1 -1 -1 45 -1 -1 -1 -1 -1 -1
-684 -1183 504 1494 161 1134 810 -948 157 -1092 1377 -298 -1057 -730 -980 -1 -980 -1015 0 -1104 262 -137 121 0 768 -1 0 640 133 -250 -1 600 -1 120 444 -1 -1 -776 -1 -1 495 594 -1 -1 100 -1 -1 783 819 -1 408 -1 -1 385 -1 -1 -1 -1 -1 0 -648 -1 -1 66 -1 -1 -464 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -288 -1 -120 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24 -1 3 -1 -1
-688 -1190 507 1503 162 1141 815 -954 158 -1099 -1 -300 -1064 -735 -987 142 -987 -1022 0 -1112 264 -1 122 0 -1 -1064 0 645 -1 -252 0 -1 999 121 448 714 452 -1 -1 -1 500 600 0 -1 101 -430 0 -1 828 376 414 -320 -1 -1 0 -1 -276 213 -1 -1 -1 -65 -1 67 -1 -1 -1 -1 -1 495 -1 56 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -124 -1 -1 243 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-692 -1197 510 1512 163 1148 820 -960 159 -1106 1386 -302 -1 -740 -994 143 -994 -1029 -1 -1120 266 -138 123 -1 774 -1 -1 -1 -1 -254 -1 605 1008 -1 452 721 456 -784 798 0 -1 -1 -1 900 102 -435 0 792 -1 -1 420 -324 -284 390 0 66 -1 -1 -1 0 -1 -1 0 -1 65 -1 -1 -1 -1 -1 -1 -1 -192 -1 -1 0 -1 148 -1 -1 -1 -1 -320 -1 125 -1 252 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-696 -1204 513 1521 164 1155 825 -966 -1 -1113 1395 -304 -1071 -745 -1001 144 -1001 -1 0 -1128 268 -139 124 0 780 -1072 0 650 134 -1 -1 610 -1 122 456 -1 460 -1 -1 0 -1 -1 0 909 103 -1 0 801 837 -1 -1 -1 -1 395 0 -1 -280 216 140 0 -1 -1 0 -1 -1 63 -472 -1 153 -1 -1 -1 -196 -1 -1 -1 0 152 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-700 -1211 516 1530 165 1162 830 -1 160 -1 1404 -306 -1 -750 -1 145 -1008 -1036 0 -1136 270 -140 125 0 786 -1080 0 -1 135 -256 0 615 1017 -1 460 -1 464 -1 -1 -1 -1 606 0 918 -1 -1 -1 810 846 -1 -1 -1 -1 400 -1 67 -284 -1 142 -1 -657 -66 0 68 -1 -1 -1 159 -1 -1 0 57 -1 -1 0 -1 0 -1 -1 -1 297 -1 -1 -128 -1 -125 261 -1 -1 63 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-704 -1218 519 1539 166 1169 835 -972 -1 -1120 1413 -1 -1 -1 -1008 -1 -1015 -1043 0 -1 272 -141 126 -1 792 -1088 0 -1 -1 -258 0 620 -1 123 464 728 468 -792 -1 0 -1 612 0 -1 104 -1 -1 819 855 -1 426 -1 -288 405 0 -1 -1 -1 -1 0 -666 -67 0 69 -1 -1 -1 -1 -1 504 0 -1 -1 -200 -1 0 -1 -1 -1 -1 -1 -297 -1 -1 130 -1 -1 -1 144 -1 -1 -1 -1 48 -1 -1 -1 -1 -1 -1
-708 -1225 522 1548 167 1176 840 -978 161 -1127 1422 -308 -1078 -755 -1015 146 -1 -1050 0 -1144 274 -142 127 0 798 -1096 0 655 136 -260 0 -1 1026 124 -1 735 -1 -1 -1 -1 505 -1 0 927 -1 -1 0 828 864 380 -1 -328 -1 -1 0 68 -1 219 144 -1 -1 -68 -1 -1 -1 64 -480 -1 156 513 -1 -1 -1 -1 -1 -1 -1 156 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-712 -1232 525 1557 168 1183 845 -984 162 -1134 -1 -310 -1 -760 -1 -1 -1022 -1057 0 -1152 276 -1 128 -1 804 -1104 0 660 137 -262 0 625 1035 -1 468 742 472 -800 805 0 510 618 -1 -1 -1 -1 0 837 -1 384 432 -332 -292 -1 0 69 -288 222 146 -1 -1 -69 -1 -1 -1 65 -1 -1 159 522 0 58 -200 -1 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 270 -66 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-716 -1239 528 1566 -1 1190 850 -990 163 -1141 1431 -312 -1085 -765 -1022 147 -1029 -1064 0 -1 278 -143 129 -1 -1 -1 -1 -1 -1 -264 0 630 1044 -1 472 749 -1 -808 -1 0 515 624 0 -1 -1 -440 0 -1 -1 -1 438 -1 -296 -1 0 -1 -1 -1 148 0 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 59 -1 -205 -1 -1 -1 -1 -1 -320 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4 -1 -1
-720 -1246 531 1575 169 1197 855 -996 164 -1 1440 -1 -1092 -770 -1029 148 -1036 -1071 0 -1160 280 -144 130 0 -1 -1112 0 -1 -1 -266 -1 635 1053 -1 476 -1 -1 -816 812 0 520 -1 -1 -1 -1 -1 -1 -1 873 -1 444 -336 -1 -1 -1 -1 -1 -1 150 -1 -675 -1 0 -1 -1 -1 -488 -1 -1 -1 -1 60 -1 -1 -1 -1 -1 -1 -1 -1 306 -1 -1 -1 -1 -1 -1 -1 152 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-724 -1253 534 1584 170 1204 860 -1002 165 -1148 1449 -314 -1099 -1 -1 149 -1043 -1078 0 -1 282 -145 131 -1 810 -1120 0 665 138 -268 0 -1 1062 125 480 756 476 -824 -1 0 525 630 0 -1 -1 -1 0 846 -1 -1 450 -1 -1 -1 0 -1 -1 -1 152 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -204 -210 -1 0 -1 -1 -156 -1 315 -1 -1 -1 -1 -130 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-728 -1260 537 1593 171 1211 865 -1008 166 -1155 1458 -316 -1106 -775 -1036 150 -1050 -1085 0 -1168 284 -146 132 0 816 -1128 -1 670 139 -1 -1 640 1071 -1 484 -1 -1 -1 819 0 530 636 -1 936 105 -1 -1 855 -1 388 456 -1 -1 -1 0 -1 -292 -1 -1 -1 -684 -70 0 -1 -1 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -160 -1 -1 -1 -1 -1 -1 -1 -1 -72 -1 -1 -1 -1 -1 -1 -1 26 -1 -1 -1 -1
-732 -1267 540 1602 172 1218 870 -1014 167 -1162 1467 -318 -1113 -1 -1 151 -1057 -1092 0 -1176 -1 -1 133 0 822 -1 -1 675 -1 -1 0 645 1080 -1 488 763 -1 -1 -1 -1 535 -1 0 945 106 -1 -1 -1 -1 392 -1 -1 -300 410 0 70 -296 225 -1 0 -693 -71 -1 70 -1 66 -1 -1 -1 531 -1 -1 -1 -1 -1 0 -1 -1 -1 -328 -1 -306 -1 -1 -1 -1 279 -78 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-736 -1274 543 1611 173 1225 875 -1020 168 -1169 1476 -320 -1120 -780 -1043 152 -1064 -1 0 -1184 286 -147 134 0 -1 -1136 0 680 -1 -270 -1 650 1089 126 492 770 -1 -832 826 0 -1 642 -1 954 107 -1 -1 864 882 396 -1 -340 -1 -1 -1 71 -300 -1 -1 0 -702 -72 0 -1 66 -1 -496 162 165 -1 0 -1 -1 -1 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-740 -1281 546 1620 174 -1 880 -1026 169 -1176 1485 -322 -1127 -785 -1050 153 -1071 -1099 -1 -1192 288 -148 135 -1 828 -1144 0 -1 140 -272 0 655 1098 127 496 777 -1 -840 833 0 540 648 0 963 -1 -445 0 873 -1 -1 -1 -1 -1 415 -1 -1 -1 -1 154 -1 -1 -1 0 -1 67 -1 -504 165 -1 -1 0 61 -1 -215 -1 -1 -1 -1 -164 -1 324 -315 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-744 -1288 549 1629 175 -1 885 -1032 170 -1183 1494 -324 -1134 -790 -1057 154 -1078 -1 -1 -1200 290 -149 136 0 834 -1152 -1 685 141 -274 -1 660 -1 128 500 784 480 -848 -1 0 545 654 -1 -1 -1 -450 0 -1 891 400 -1 -1 -304 420 0 72 -1 -1 156 0 -1 -73 -1 -1 -1 67 -512 168 168 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 160 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-748 -1295 552 1638 176 1232 890 -1038 171 -1190 1503 -326 -1 -795 -1064 155 -1085 -1106 -1 -1 292 -150 137 0 840 -1160 -1 -1 -1 -276 0 665 1107 129 -1 -1 484 -1 840 -1 550 660 -1 -1 108 -1 0 -1 -1 -1 -1 -1 -308 425 -1 73 -1 -1 -1 -1 -1 -1 -1 71 -1 68 -1 -1 -1 540 0 -1 -1 -1 -1 0 -1 160 -168 -336 -1 -324 -328 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-752 -1302 555 1647 177 1239 895 -1044 172 -1197 1512 -328 -1141 -800 -1071 156 -1092 -1113 0 -1208 294 -151 -1 0 846 -1 -1 690 142 -1 0 670 1116 130 504 -1 -1 -856 847 -1 -1 666 0 972 -1 -1 0 882 900 -1 -1 -344 -1 -1 0 74 -1 -1 -1 -1 -1 -74 0 72 -1 -1 -1 -1 -1 549 -1 62 -208 -1 0 -1 -1 -1 -172 -1 -1 -1 -336 -1 -1 -1 288 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 5 -1 -1
-756 -1309 558 1656 178 1246 900 -1050 173 -1204 1521 -330 -1148 -805 -1078 157 -1099 -1120 0 -1216 -1 -152 -1 0 -1 -1168 0 -1 -1 -278 0 675 1125 131 508 791 488 -1 854 0 -1 672 0 981 109 -455 -1 891 909 -1 462 -348 -1 -1 -1 75 -1 228 158 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 63 -1 -220 -1 -1 0 -1 -1 -344 -1 -1 -344 -132 -1 -1 -1 -1 -1 66 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-760 -1316 561 1665 179 1253 905 -1056 174 -1211 1530 -332 -1155 -810 -1085 158 -1106 -1127 0 -1 296 -153 138 0 852 -1176 0 -1 -1 -280 0 680 1134 -1 512 798 -1 -1 -1 -1 555 678 0 990 -1 -1 0 900 -1 404 468 -1 -1 430 -1 -1 -304 -1 160 -1 -1 -75 0 73 -1 69 -1 -1 -1 558 -1 64 -1 -1 -1 -1 0 -1 -1 -1 333 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-764 -1323 564 1674 180 1260 910 -1062 175 -1218 1539 -334 -1162 -815 -1 159 -1113 -1134 -1 -1224 298 -154 139 0 858 -1 0 695 143 -282 -1 685 1143 132 -1 805 -1 -1 861 0 560 -1 0 999 -1 -1 0 -1 918 -1 474 -1 -312 -1 -1 76 -308 231 -1 -1 -1 -1 0 74 68 -1 -1 171 171 -1 -1 -1 -1 -1 -1 -1 -1 164 -176 -1 -1 -1 -1 -1 -1 -135 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-768 -1330 567 1683 181 1267 -1 -1068 176 -1225 1548 -336 -1169 -820 -1092 160 -1 -1141 0 -1232 -1 -155 140 0 864 -1184 0 700 144 -284 0 -1 1152 -1 516 812 492 -1 -1 -1 565 -1 -1 1008 110 -460 -1 -1 927 -1 -1 -1 -1 -1 0 -1 -1 -1 162 -1 -711 -1 0 -1 -1 70 -520 -1 -1 -1 -1 65 -212 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 297 -84 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-772 -1337 570 -1 182 1274 915 -1074 177 -1232 1557 -338 -1176 -825 -1099 161 -1120 -1 0 -1 300 -156 -1 -1 -1 -1192 0 705 145 -286 0 -1 1161 -1 520 819 496 -864 -1 0 570 684 -1 1017 -1 -465 -1 909 -1 408 480 -352 -1 -1 -1 77 -1 -1 -1 -1 -1 -76 0 75 -1 71 -1 -1 -1 -1 0 -1 -1 -1 0 -1 -1 172 -1 -1 342 -1 -1 -1 -1 -1 306 -1 -1 -1 -1 -68 0 -1 39 -1 -1 -1 -1 -1
-776 -1344 573 1692 183 1281 920 -1080 178 -1239 1566 -340 -1183 -830 -1106 162 -1127 -1 0 -1240 302 -157 141 -1 870 -1 0 710 146 -288 0 690 1170 133 524 826 500 -872 -1 -1 575 -1 -1 1026 111 -470 0 -1 936 -1 486 -356 -316 435 -1 -1 -1 -1 -1 0 -720 -1 -1 76 -1 72 -1 174 -1 -1 -1 -1 -1 -225 -1 -1 0 -1 -180 -1 -1 -1 -352 -1 -1 -140 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-780 -1351 576 1701 184 1288 925 -1086 179 -1246 1575 -1 -1190 -1 -1113 163 -1134 -1148 0 -1248 304 -158 142 0 876 -1 -1 715 -1 -290 0 695 1179 134 528 833 504 -1 868 0 -1 690 0 -1 112 -1 0 -1 945 412 492 -1 -320 440 0 78 -1 234 -1 0 -1 -77 -1 -1 -1 73 -1 177 174 -1 0 -1 -1 -1 0 -1 -1 176 -1 -1 -1 -1 -1 -1 -1 -145 -1 -1 -1 -1 -1 -1 -1 51 -1 -1 -1 -1 -1 -1
-784 -1358 579 1710 185 1295 -1 -1092 180 -1253 1584 -1 -1197 -835 -1120 164 -1141 -1 0 -1256 306 -159 143 0 -1 -1 0 720 147 -1 0 700 -1 135 532 -1 -1 -1 -1 0 580 696 0 -1 -1 -475 0 918 954 416 498 -360 -324 -1 -1 79 -1 237 -1 -1 -1 -1 0 77 69 -1 -1 180 -1 -1 -1 -1 -1 -1 -1 -1 -1 180 -1 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-788 -1365 582 1719 186 -1 930 -1098 181 -1260 1593 -342 -1204 -840 -1127 -1 -1148 -1 0 -1 -1 -160 144 0 -1 -1200 0 725 148 -292 0 705 1188 -1 536 840 508 -880 875 0 -1 -1 0 -1 -1 -1 0 -1 963 420 -1 -1 -328 445 0 80 -312 -1 164 -1 -729 -1 0 78 -1 74 -1 -1 -1 567 0 -1 -1 -1 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-792 -1372 585 1728 187 1302 935 -1104 182 -1267 1602 -1 -1211 -845 -1134 165 -1155 -1155 0 -1264 308 -1 145 0 882 -1208 0 730 -1 -294 0 -1 1197 -1 540 847 -1 -888 -1 0 585 702 0 -1 113 -1 0 -1 972 424 -1 -1 -332 -1 0 81 -316 240 -1 -1 -1 -78 -1 -1 -1 75 -528 -1 -1 576 0 -1 -1 -1 0 0 -1 -1 -184 -1 -1 -1 -360 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-796 -1379 588 1737 188 1309 940 -1110 183 -1274 1611 -344 -1 -850 -1141 -1 -1 -1162 0 -1272 310 -161 146 0 888 -1216 0 735 -1 -1 -1 -1 1206 -1 544 854 -1 -896 -1 -1 -1 -1 -1 -1 114 -480 -1 927 -1 428 -1 -364 -1 450 -1 82 -320 -1 166 -1 -1 -1 -1 79 -1 -1 -536 -1 177 585 -1 -1 -1 -1 0 -1 -1 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54 -1 -1 -1 -1 -1 -1
-800 -1386 591 1746 189 1316 945 -1116 -1 -1281 1620 -346 -1218 -855 -1148 166 -1162 -1169 0 -1280 312 -1 147 0 894 -1224 -1 740 -1 -1 -1 710 -1 -1 548 861 512 -904 882 0 590 -1 -1 -1 -1 -1 -1 -1 981 432 -1 -368 -336 455 -1 83 -1 243 -1 -1 -738 -79 0 80 70 76 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -352 351 -1 -1 -1 -1 -1 315 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
