1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
1212 1203 3582 3168 1170 3104 -1544 -1149 -2653 -3048 0 2226 -2590 3303 3294 1830 -2154 -3186 -1 2492 692 -2094 -3051 -345 -1 -1 -2331 2979 1956 -2275 -969 2233 -2233 -1 1580 -1 1866 -1220 -2745 -1 -1 1788 -1 -1 574 -2272 -1 -837 2176 813 -1 -1 759 -262 -1 -1240 -1 -1984 992 0 -1722 -1 0 -1 450 -1 1596 -1 -1 0 -414 -1 -1672 -1680 -1 -1 -1000 -582 -196 -1 760 -925 -1 -1 -1 -1584 -1 -688 -1 1503 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 366 -1 -1 -1 -348 -1 -444 -1 -1 945 -1 -1 -1 -1 -1 -672 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 152 -1 -1 -1 -1 -1 -1
1215 -1 3591 3176 1173 3112 -1548 -1152 -2660 -3056 0 2232 -2597 3312 3303 1835 -2160 -3195 -1074 2499 694 -2100 -3060 -346 342 -1 -2338 2988 1962 -2282 -972 -1 -2240 0 1585 -2488 1872 -1224 -2754 -2065 -1 1794 -2058 -2619 576 -2280 -1644 -1 2184 816 -1 -1 762 -263 -1512 -1 -1 -1 996 0 -1729 -2169 0 460 452 -1617 -1 -1 -446 0 -1 -1696 -1680 -1688 -1640 -402 -1005 -585 -1 -1 764 -930 0 -1 -1 -1593 -1611 -1 -1 -1 0 -1 -775 0 -612 -1 -1 -1 -1 -1 -882 -1 -520 -1 -1 -903 -610 -1 -1 -448 -1 606 -1 -1 -1 -1 -1 -1 -1 405 -1 74 -1 -1 152 -284 -1 -1 -488 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -140 -1 -1 -1 -1 -1 -1 -1
1218 1206 3600 3184 1176 3120 -1552 -1155 -2667 -3064 0 2238 -2604 -1 3312 1840 -2166 -3204 -1077 2506 696 -2106 -3069 -1 343 -2359 -2345 2997 1968 -2289 -975 2240 -1 0 1590 -1 1878 -1228 -2763 -1 -2763 -1 -2065 -1 578 -2288 -1650 -840 2192 819 1345 -1 765 -1 -1518 -1245 -2080 -1992 1000 -1 -1736 -2178 0 462 -1 -1624 -1 1155 -448 0 -416 -1704 -1688 -1 -1 -404 -1010 -588 -1 1164 768 -1 0 1267 -1 -1 -1620 -692 688 -1 -1 -780 -1 0 -1 -1 -1 -1 -1 -286 -1 882 -1 -1 1116 -910 -1 -1 -1 -1 -1 612 -1 -1 -200 -186 -1 -1 -1 -1 -1 -1 -1 -1 154 -1 66 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 225 -1 -1 -1 -1 -1 -1 -1 -1
1221 1209 3609 3192 1179 3128 -1556 -1158 -2674 -3072 0 2244 -1 3321 3321 1845 -2172 -3213 -1080 -1 698 -2112 -3078 -347 344 -2366 -1 3006 1974 -2296 -978 2247 -2247 -1 1595 -2496 1884 -1232 -2772 -1 -2772 1800 -2072 -2628 -1 -1 -1656 -843 -1 822 1350 -538 -1 -1 -1524 -1250 -1 -2000 1004 0 -1743 -1 0 -1 454 -1631 -1 1160 -1 0 -1 -1712 -1696 -1696 -1 -406 -1015 -1 -197 -1 -1 -1 0 1274 -1 -1602 -1 -1 -1 -1 -1 -1 -780 -1 -1 0 -1 -1 -1 -1 -889 -1 -524 -1 -1 -1 -615 -1 -1 -1 -1 -1 -1 -1 -202 -1 -1 -1 -1 410 -1 -1 -1 -1 -1 -288 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1224 1212 3618 3200 1182 3136 -1560 -1161 -2681 -3080 0 2250 -2611 3330 3330 1850 -1 -1 -1083 2513 700 -2118 -3087 -1 345 -2373 -2352 3015 1980 -2303 -981 2254 -2254 0 1600 -2504 1890 -1 -2781 -2072 -1 -1 -1 -1 580 -2296 -1662 -846 2200 -1 1355 -1 768 -1 -1 -1 -2088 -2008 1008 -1 -1750 -1 0 -1 -1 -1 1603 1165 -1 -1 -418 -1 -1 -1704 -1648 -1 -1 -1 -1 1170 772 -1 -1 1281 -1 -1611 -1 -696 692 1512 0 -1 -1 -1 -1 -1 -1 -1 -980 -1 -896 -1 -1 -1 -1 -1 -1 -1 1053 -1 -1 -1 954 -1 -204 -1 -1 -1 -680 -1 -1 75 684 -1 -1 -292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1227 1215 3627 3208 1185 3144 -1564 -1164 -2688 -3088 0 2256 -2618 3339 3339 1855 -2178 -3222 -1086 2520 702 -2124 -3096 -348 346 -2380 -2359 3024 1986 -2310 -1 -1 -2261 0 1605 -2512 -1 -1236 -2790 -2079 -1 1806 -2079 -2637 -1 -1 -1668 -849 2208 825 1360 -540 771 -264 -1530 -1 -1 -2016 1012 0 -1 -1 0 -1 456 -1638 1610 -1 -450 -1 -1 -1720 -1 -1712 -1656 -408 -1 -591 -1 1176 -1 -935 -1 -1 1384 -1620 -1 -1 -1 1521 -1 -785 -785 0 -616 -1 -1 1278 -1 -288 -1 889 -1 -1 1125 -1 -1 -1 -1 -1 400 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -495 -315 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1230 1218 3636 3216 1188 3152 -1568 -1167 -1 -3096 0 2262 -2625 3348 3348 1860 -2184 -3231 -1089 2527 -1 -2130 -3105 -349 347 -2387 -2366 3033 1992 -2317 -984 -1 -1 -1 1610 -2520 1896 -1 -2799 -2086 -2781 1812 -2086 -2646 582 -2304 -1674 -852 2216 828 1365 -542 774 -1 -1536 -1 -1 -1 1016 0 -1757 -2187 0 -1 458 -1 -1 1170 -452 0 -1 -1728 -1 -1720 -1 -410 -1 -594 -1 1182 776 -1 -1 1288 -1 -1 -1629 -700 -1 -1 0 -790 -1 -1 -620 -1 -1 1287 -1 -1 -1 -1 -528 -1 1134 -1 -620 -351 1062 -452 404 -1 -1 679 -206 -1 -1 -704 -1 -1 -1 -1 -1 -1 -1 -1 67 -1 -496 -1 -1 -1 -1 -1 396 -1 -1 -1 -1 -1 -1 -1 -1 160 -112 -1 -1 -1 -1 -1
1233 1221 3645 3224 1191 3160 -1572 -1170 -2695 -3104 0 2268 -2632 3357 3357 1865 -2190 -3240 -1092 2534 704 -2136 -3114 -350 348 -2394 -2373 3042 1998 -2324 -1 2261 -2268 0 -1 -2528 1902 -1 -2808 -1 -2790 1818 -2093 -2655 584 -2312 -1680 -1 2224 831 1370 -1 777 -265 -1542 -1255 -2096 -1 1020 -1 -1764 -1 -1 464 460 -1645 -1 -1 -1 -1 -1 -1736 -1 -1728 -1664 -412 -1020 -597 -1 -1 -1 -940 -1 -1 1392 -1 -1638 -704 -1 1530 -1 -795 -1 0 -1 -1 -1 1296 -987 -1 -1 -1 -1 -1 1143 -1 -1 -1 -1 -456 -1 -1 -1 686 -1 -188 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 189 -1 -1 -1 -1 -1 -1 -1 -1 -1
1236 1224 3654 3232 1194 3168 -1576 -1173 -2702 -3112 0 2274 -1 3366 3366 1870 -2196 -3249 -1095 2541 706 -2142 -3123 -351 349 -2401 -1 3051 -1 -1 -987 2268 -2275 -1 1615 -2536 1908 -1240 -2817 -2093 -1 1824 -2100 -1 -1 -2320 -1 -1 2232 -1 1375 -1 780 -266 -1 -1260 -2104 -1 1024 -1 -1 -1 0 466 -1 -1652 1617 -1 -454 0 -420 -1744 -1 -1736 -1672 -1 -1025 -1 -198 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 1305 -1 -290 -1 -1 -1 -1 -1 -1 -1 -354 1071 -1 408 -1 963 693 -1 -190 -1 -1 -1 -1 -1 76 693 -1 -1 -296 -1 0 -1 -1 -1 -1 176 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1239 1227 3663 3240 1197 3176 -1580 -1176 -2709 -3120 0 2280 -2639 3375 3375 1875 -2202 -3258 -1098 2548 708 -2148 -3132 -352 -1 -2408 -2380 -1 2004 -2331 -990 2275 -2282 0 1620 -1 -1 -1244 -2826 -2100 -2799 1830 -2107 -2664 586 -1 -1686 -855 2240 834 1380 -544 -1 -1 -1548 -1265 -1 -1 -1 0 -1 -2196 0 -1 462 -1 1624 1175 -1 -1 -422 -1752 -1704 -1744 -1 -414 -1 -600 -1 -1 -1 -945 0 1295 -1 -1 -1 -708 -1 1539 -1 -1 -1 -1 -624 0 -1 1314 -1 -1 -903 -1 -1 369 -1 -1 -1 -357 -1 -1 412 -1 -1 -1 -1 -1 672 -1 -688 -1 -1 77 -1 -1 -1 -1 -1 -1 -1 -1 -1 -322 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1242 1230 3672 3248 1200 3184 -1584 -1179 -2716 -3128 0 2286 -2646 3384 3384 1880 -2208 -3267 -1101 2555 710 -2154 -3141 -353 350 -2415 -2387 3060 2010 -2338 -993 -1 -2289 0 1625 -2544 1914 -1 -2835 -1 -1 1836 -2114 -2673 -1 -2328 -1 -858 -1 837 -1 -546 783 -267 -1554 -1 -1 -2024 -1 0 -1771 -1 -1 -1 464 -1 -1 1180 -456 0 -1 -1 -1 -1752 -1680 -416 -1 -1 -199 -1 780 -1 0 -1 -1 -1 -1647 -712 -1 -1 -1 -1 -1 -1 -628 -1 -1350 -1 -1 -1 -910 -1 -1 372 1152 -1 -1 -1 -1 -1 416 -1 -1 700 -1 -1 679 -1 -1 -1 -1 -1 -1 -152 156 -1 -1 0 -1 324 -1 -1 180 -1 -1 -360 185 315 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1245 1233 3681 3256 1203 3192 -1588 -1182 -2723 -3136 0 2292 -2653 -1 3393 1885 -2214 -1 -1104 2562 712 -2160 -1 -354 351 -2422 -2394 3069 2016 -2345 -996 2282 -2296 -1 1630 -2552 1920 -1248 -1 -2107 -2808 1842 -2121 -1 588 -2336 -1 -861 2248 840 1385 -1 786 -1 -1 -1270 -2112 -1 1028 0 -1778 -2205 0 468 466 -1659 1631 1185 -458 -1 -424 -1 -1712 -1 -1688 -418 -1 -603 -200 -1 -1 -1 -1 1302 -1 -1 -1656 -716 696 1548 -1 -1 -1 -1 -632 -1 -1 1323 -994 -1 -917 896 -1 -1 1161 -1 -1 -1 -1 -460 420 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -329 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1248 1236 3690 3264 1206 3200 -1592 -1185 -2730 -3144 0 2298 -2660 3393 3402 1890 -2220 -3276 -1107 2569 714 -2166 -3150 -355 -1 -1 -2401 3078 2022 -2352 -999 2289 -1 0 1635 -2560 -1 -1252 -1 -2114 -2817 -1 -1 -2682 590 -2344 -1692 -864 -1 -1 -1 -1 789 -1 -1560 -1 -1 -1 -1 -1 -1 -1 0 470 -1 -1666 -1 1190 -460 0 -426 -1760 -1720 -1760 -1 -1 -1 -1 -1 1188 784 -1 -1 1309 -1 -1629 -1 -1 700 -1 0 -800 -1 -1 -1 0 -1359 -1 -1 -1 -1 -1 -532 -1 1170 -917 -1 -360 -1 -1 424 -1 -1 -1 -1 -1 -1 -712 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 330 -1 -1 -1 -225 -1 -1 -1 -1 -1 -1 -1 -1 -147 -1 -1 -1 -1 -1 -1 -1
1251 1239 3699 3272 1209 3208 -1596 -1188 -2737 -3152 -1 2304 -2667 3402 -1 1895 -2226 -3285 -1110 2576 716 -1 -3159 -356 352 -2429 -2408 3087 2028 -2359 -1002 2296 -2303 0 1640 -2568 1926 -1256 -1 -2121 -2826 1848 -1 -2691 592 -2352 -1698 -867 2256 -1 1390 -548 792 -268 -1566 -1275 -2120 -2032 1032 -1 -1 -2214 0 472 468 -1673 -1 -1 -462 -1 -428 -1768 -1728 -1768 -1 -1 -1 -606 -1 1194 788 -950 0 -1 1400 -1 -1 -720 -1 -1 -1 -805 -1 0 -1 -1 -1 -1 -1001 -1 -1 -1 -1 -1 -1 -1 -1 -363 -1 -1 -1 -1 972 -1 -1 -192 -1 -1 -1 -1 -1 -1 -1 -154 -1 -300 68 -1 -1 336 -1 -1 -1 -230 -1 -1 -1 -1 -1 0 -1 234 -1 -1 -1 -1 -1 -1 -1 -1
1254 1242 3708 3280 1212 3216 -1600 -1191 -2744 -3160 0 -1 -2674 3411 -1 1900 -2232 -3294 -1 2583 718 -2172 -3168 -357 -1 -2436 -2415 3096 2034 -2366 -1 2303 -2310 -1 -1 -1 1932 -1260 -2844 -1 -1 -1 -2128 -1 594 -2360 -1704 -870 2264 843 1395 -1 -1 -269 -1572 -1 -2128 -2040 1036 0 -1785 -1 0 -1 470 -1 1638 1195 -464 -1 -430 -1 -1736 -1 -1 -1 -1030 -609 -201 1200 -1 -955 0 -1 1408 -1638 -1 -1 -1 -1 -1 -810 -1 0 -1 -1 -1368 -1 -1 -1 -924 -1 -1 -1 1179 -1 -625 -1 1080 -1 -1 -1 -1 707 -1 -1 686 -720 -1 415 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1257 1245 3717 3288 1215 3224 -1604 -1194 -2751 -3168 0 2310 -1 3420 3411 1905 -2238 -3303 -1113 -1 720 -1 -3177 -358 -1 -2443 -1 3105 -1 -2373 -1005 2310 -2317 -1 1645 -1 -1 -1 -1 -2128 -2835 1854 -2135 -2700 596 -1 -1710 -873 2272 -1 1400 -550 795 -1 -1578 -1 -1 -1 -1 -1 -1 -1 -1 474 472 -1680 1645 1200 -466 0 -432 -1 -1 -1776 -1696 -420 -1 -612 -1 -1 -1 -960 -1 -1 -1 -1 -1 -1 -1 1557 -1 -815 -790 0 -1 -1 -1 -1 -1 -1 -1 903 -1 375 -1 -924 -1 -366 -1 -464 428 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 78 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -119 -1 -1 -1 -1 -1
1260 1248 3726 3296 1218 3232 -1608 -1197 -2758 -3176 0 2316 -2681 3429 3420 1910 -2244 -3312 -1116 2590 722 -2178 -3186 -1 -1 -2450 -1 3114 -1 -2380 -1008 2317 -2324 0 1650 -2576 1938 -1264 -2853 -2135 -2844 1860 -2142 -1 598 -2368 -1716 -876 2280 846 -1 -552 798 -1 -1584 -1280 -2136 -2048 1040 0 -1 -2223 0 476 474 -1 1652 -1 -1 0 -1 -1776 -1744 -1 -1704 -422 -1035 -1 -202 -1 -1 -965 -1 1316 -1 -1 -1 -1 -1 -1 -1 -820 -1 0 -1 -1 -1377 -1 -1 -292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -468 -1 -1 -1 714 -1 -1 -1 -1 -1 -1 405 -1 -1 -1 -1 -1 69 -1 -1 -1 -1 -336 -1 -1 -1 -368 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1263 1251 3735 3304 1221 3240 -1612 -1200 -2765 -3184 0 2322 -2688 -1 3429 1915 -2250 -3321 -1119 -1 724 -2184 -3195 -359 -1 -1 -2422 -1 2040 -1 -1011 2324 -1 0 1655 -2584 1944 -1 -2862 -1 -2853 1866 -1 -1 600 -1 -1 -1 -1 849 1405 -1 801 -270 -1 -1285 -1 -1 1044 -1 -1792 -2232 -1 -1 -1 -1687 -1 -1 -1 -1 -434 -1784 -1 -1 -1712 -1 -1 -615 -203 -1 -1 -970 -1 -1 -1 -1 -1665 -1 704 -1 0 -825 -1 0 -1 -1 -1386 -1 -1 -294 -931 910 -536 -1 -1 -1 -1 -1 -1 -1 -1 618 -1 -1 -1 -194 -1 -1 -1 420 -1 -1 -1 -156 -1 -1 -1 -1 -1 -1 -1 -343 184 -1 -1 -1 190 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1266 1254 3744 3312 1224 3248 -1616 -1203 -2772 -3192 0 2328 -2695 3438 3438 1920 -2256 -3330 -1122 2597 726 -2190 -3204 -360 353 -2457 -2429 3123 2046 -2387 -1014 -1 -2331 0 -1 -2592 1950 -1268 -1 -2142 -1 1872 -1 -2709 602 -2376 -1 -879 -1 852 -1 -554 804 -1 -1 -1290 -2144 -2056 1048 0 -1799 -1 0 -1 -1 -1694 -1 1205 -468 -1 -436 -1 -1752 -1 -1 -1 -1 -618 -204 -1 -1 -1 -1 -1 1416 -1 -1674 -1 -1 -1 0 -830 -1 0 -1 0 -1 -1 -1 -296 -1 -1 -1 378 1188 -931 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -696 -1 -1 -1 -1 -1 158 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1269 1257 3753 3320 1227 3256 -1620 -1206 -2779 -3200 0 2334 -1 3447 3447 1925 -2262 -3339 -1 2604 728 -1 -3213 -361 -1 -2464 -2436 3132 2052 -1 -1017 2331 -1 0 1660 -2600 1956 -1272 -2871 -1 -1 -1 -2149 -2718 604 -1 -1 -882 -1 855 -1 -556 -1 -1 -1590 -1295 -2152 -2064 1052 -1 -1806 -1 0 478 -1 -1 1659 -1 -470 -1 -1 -1 -1760 -1 -1720 -424 -1 -621 -1 -1 -1 -1 -1 1323 -1 -1 -1683 -1 708 1566 -1 -835 -1 -1 -1 -1 -1395 -1 -1008 -1 -1 917 -1 -1 -1 -1 -630 -369 -1 -472 -1 624 -1 -1 -208 -196 -1 -1 -1 -1 -1 79 -1 -1 -1 -304 -1 -1 -1 342 -504 -350 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1272 1260 3762 3328 1230 3264 -1624 -1209 -2786 -3208 -1 2340 -2702 3456 -1 1930 -2268 -3348 -1125 2611 -1 -2196 -3222 -362 -1 -2471 -2443 3141 2058 -2394 -1020 2338 -2338 -1 -1 -2608 1962 -1 -2880 -2149 -2862 1878 -1 -2727 606 -2384 -1 -885 2288 858 1410 -558 -1 -1 -1596 -1300 -1 -2072 1056 -1 -1813 -2241 0 480 476 -1 1666 -1 -1 0 -438 -1792 -1768 -1 -1 -1 -1 -624 -205 -1 -1 -975 0 1330 1424 -1 -1692 -1 -1 1575 -1 -1 -1 -1 -636 -1 -1 -1 -1 -1 -938 -1 -1 381 -1 -1 -1 -1 -1 -1 -1 -1 981 -1 -1 -1 -1 -1 -704 -1 -1 -1 -1 -1 160 -1 70 -1 -1 348 -1 -1 -1 -235 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1275 1263 3771 3336 1233 3272 -1628 -1212 -2793 -3216 0 -1 -2709 3465 3456 1935 -2274 -3357 -1128 2618 730 -2202 -3231 -363 354 -2478 -2450 3150 2064 -2401 -1023 2345 -2345 0 1665 -2616 1968 -1276 -2889 -1 -1 -1 -1 -2736 608 -2392 -1722 -888 2296 -1 1415 -560 807 -271 -1602 -1305 -2160 -2080 1060 0 -1820 -2250 0 482 478 -1701 -1 1210 -1 0 -1 -1 -1 -1 -1 -426 -1040 -1 -206 -1 792 -980 0 -1 1432 -1647 -1701 -1 712 -1 -1 -840 -1 -1 -1 -1 -1 -1 -1015 -1 -945 -1 -540 -1 -1 -1 -1 -1 -1 -1 432 -1 -1 721 -1 -1 693 -1 -712 -1 -1 -1 702 -1 -1 -1 -1 -1 -504 -1 -513 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1278 1266 3780 3344 1236 3280 -1632 -1 -2800 -3224 0 2346 -2716 3474 3465 1940 -2280 -3366 -1131 -1 732 -1 -1 -364 355 -1 -1 -1 2070 -1 -1026 -1 -1 0 1670 -1 -1 -1 -2898 -2156 -2871 -1 -2156 -2745 -1 -1 -1728 -891 2304 -1 -1 -1 810 -1 -1 -1 -2168 -1 -1 0 -1827 -2259 0 -1 -1 -1 -1 1215 -1 0 -440 -1800 -1776 -1 -1 -428 -1045 -627 -207 -1 796 -985 0 1337 -1 -1656 -1 -1 716 -1 -1 -1 -795 -1 -640 -1 -1 1332 -1 -1 -1 -1 -1 -1 -1 -1 -635 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -728 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1281 1269 3789 3352 1239 3288 -1636 -1215 -2807 -3232 0 2352 -2723 3483 3474 1945 -2286 -3375 -1134 2625 734 -2208 -3240 -365 356 -2485 -2457 -1 2076 -2408 -1029 2352 -2352 0 -1 -2624 -1 -1280 -1 -2163 -1 1884 -1 -2754 610 -2400 -1734 -1 2312 -1 1420 -562 813 -272 -1 -1 -2176 -1 1064 0 -1 -2268 0 -1 480 -1 1673 -1 -1 0 -1 -1 -1784 -1 -1 -430 -1050 -630 -1 -1 -1 -1 -1 1344 1440 -1 -1 -1 720 1584 -1 -1 -800 -1 -1 0 -1 1341 -1 -1 -952 924 -1 -1 -1 -1 -1 -1 -1 -476 -1 -1 -1 -1 -210 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 354 -1 -1 -1 -1 414 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1284 1272 3798 3360 1242 3296 -1640 -1218 -2814 -3240 0 2358 -2730 3492 3483 1950 -2292 -3384 -1137 -1 736 -2214 -3249 -366 357 -2492 -1 3159 2082 -2415 -1032 2359 -2359 0 1675 -2632 1974 -1284 -1 -2170 -1 1890 -2163 -1 -1 -2408 -1 -894 -1 861 -1 -1 816 -273 -1608 -1310 -2184 -2088 1068 0 -1 -1 0 -1 -1 -1 1680 -1 -1 0 -442 -1 -1 -1784 -1 -1 -1055 -1 -1 1206 -1 -1 0 1351 1448 -1 -1 -1 724 -1 -1 -845 -1 -1 -644 0 -1404 -1 -1022 -1 -959 -1 -544 -1 -1 -938 -1 -1 -1 -1 436 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -158 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1287 1275 3807 3368 1245 3304 -1 -1221 -2821 -3248 0 2364 -2737 3501 3492 1955 -2298 -3393 -1140 2632 738 -2220 -3258 -367 358 -2499 -2464 3168 2088 -1 -1035 2366 -2366 -1 -1 -2640 1980 -1288 -1 -2177 -2880 -1 -2170 -2763 612 -2416 -1740 -897 2320 864 1425 -1 -1 -1 -1614 -1315 -1 -2096 -1 0 -1834 -1 -1 484 482 -1 1687 1220 -472 0 -1 -1808 -1792 -1792 -1728 -432 -1060 -1 -208 1212 800 -990 0 -1 1456 -1 -1 -1 -1 -1 -1 -1 -805 0 -1 -1 -1 1350 -1029 -1 -1 931 -548 384 1197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1290 1278 3816 3376 1248 3312 -1644 -1224 -2828 -3256 0 2370 -2744 3510 3501 1960 -2304 -1 -1143 2639 740 -2226 -3267 -368 -1 -2506 -2471 -1 2094 -2422 -1038 2373 -2373 0 1680 -2648 1986 -1 -2907 -2184 -2889 -1 -2177 -2772 614 -2424 -1 -1 2328 -1 -1 -1 819 -274 -1620 -1320 -2192 -2104 1072 -1 -1841 -2277 -1 486 484 -1 -1 1225 -474 0 -444 -1 -1800 -1800 -1736 -1 -1 -633 -1 1218 -1 -1 -1 1358 1464 -1 -1 -724 728 1593 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -480 440 -1 -1 -1 -1 -1 -1 -1 -1 -1 410 -1 -1 -1 -1 -1 -1 -1 -1 360 -1 -1 -1 -1 -1 -1 195 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1293 1281 3825 3384 1251 3320 -1648 -1227 -2835 -3264 0 2376 -2751 3519 3510 1965 -2310 -3402 -1146 2646 742 -1 -3276 -369 359 -2513 -2478 3177 2100 -2429 -1041 2380 -1 0 -1 -2656 1992 -1292 -2916 -2191 -1 1896 -2184 -1 -1 -1 -1746 -900 2336 867 1430 -564 822 -1 -1626 -1325 -2200 -2112 1076 -1 -1848 -1 -1 488 486 -1 1694 -1 -1 -1 -446 -1816 -1 -1 -1744 -1 -1065 -1 -209 1224 804 -1 -1 -1 1472 -1 -1 -1 732 1602 -1 -1 -810 0 -1 -1 -1413 -1 -1036 -298 -966 -1 -1 387 -1 -1 -640 -1 1089 -1 -1 -1 -1 -1 -1 -1 -1 -736 -1 425 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1
1296 1284 3834 3392 1254 3328 -1652 -1230 -2842 -3272 0 2382 -2758 3528 3519 1970 -2316 -3411 -1149 2653 744 -2232 -3285 -370 360 -1 -2485 3186 2106 -2436 -1044 2387 -1 -1 1685 -2664 1998 -1296 -2925 -2198 -2898 1902 -2191 -2781 616 -2432 -1752 -903 2344 -1 -1 -566 825 -1 -1 -1330 -1 -2120 -1 0 -1 -1 -1 490 488 -1 -1 -1 -1 -1 -1 -1 -1808 -1808 -1 -1 -1070 -1 -1 -1 808 -995 -1 1365 -1 -1665 -1710 -1 736 -1 -1 -1 -1 -1 -1 0 -1 1359 -1 -1 -973 938 -552 390 -1 -1 -1 -1 -1 -1 444 -1 990 -1 -1 -200 -1 -1 -720 -1 -1 80 -1 -1 -1 -1 -1 -1 -1 366 -1 -357 188 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
