1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
1119 1110 3303 2920 1083 2864 -1420 -1068 -2443 -2816 0 2058 -2394 3042 0 1685 -2010 -2925 -996 2324 636 -1932 -2799 -316 315 -2191 0 0 1806 -2107 -900 0 -2107 0 1445 -2320 1716 0 0 -1883 0 1626 0 -2421 528 -2080 -1542 -774 2000 0 1270 -496 708 -238 -1404 -1170 0 0 0 0 0 -2016 0 414 418 0 0 1040 -408 0 -378 -1528 -1512 0 -1480 -368 0 0 -180 0 0 0 0 0 1240 -1494 0 -632 0 1368 0 -715 0 0 0 0 0 1161 -910 0 -812 0 0 0 0 0 0 0 0 0 0 0 0 0 -180 0 0 0 0 0 0 0 0 0 0 -260 0 0 0 0 0 0 0 0 0 0 170 0 0 0 0 0 0 0 0 0 0 0 0 0
1122 1113 3312 2928 1086 2872 -1424 -1071 -2450 -2824 0 2064 -2401 3051 3051 1690 -2016 -2934 -999 2331 638 -1938 -2808 -317 316 -2198 -2184 2763 0 -2114 -903 2065 -2114 0 1450 0 0 -1144 0 -1890 -2565 1632 -1890 -2430 530 -2088 -1548 0 2008 759 0 -498 711 -239 -1410 0 -1912 0 0 0 -1596 -2025 0 0 420 -1477 0 1045 -410 0 -380 -1536 -1520 -1544 -1488 -370 0 0 -181 0 716 -850 0 0 1248 0 0 -636 0 1377 0 0 -710 0 0 0 0 0 0 0 -819 0 0 342 0 0 -550 -306 0 0 372 0 864 0 0 0 630 0 -624 0 375 0 0 -136 0 -264 0 0 -440 0 0 0 0 0 369 -328 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125 1116 3321 2936 1089 2880 -1428 -1074 -2457 -2832 0 0 -2408 3060 3060 1695 -2022 -2943 -1002 2338 640 -1944 0 -318 317 -2205 -2191 2772 1812 -2121 -906 0 0 0 1455 -2328 1722 -1148 -2547 -1897 0 0 -1897 0 532 -2096 -1554 0 2016 762 1275 0 0 -240 0 -1175 -1920 0 0 0 -1603 -2034 0 416 422 0 0 1050 -412 0 -382 -1544 -1528 -1552 -1496 -372 -925 0 0 0 720 -855 0 1155 1256 0 0 -640 0 0 0 0 -715 0 0 0 0 1170 0 -262 0 0 0 345 1035 0 0 0 0 -404 376 0 0 0 0 0 0 0 0 0 0 0 0 -138 138 0 0 0 0 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 0 0 0 0 0
1128 1119 3330 2944 1092 2888 -1432 -1077 -2464 -2840 0 2070 -2415 3069 3069 1700 0 -2952 -1005 0 642 -1950 -2817 -319 318 -2212 0 2781 1818 0 -909 0 0 0 1460 -2336 1728 0 0 -1904 -2574 1638 0 -2439 534 -2104 -1560 -777 2024 0 1280 -500 714 -241 -1416 -1180 -1928 -1816 928 0 -1610 -2043 0 0 0 -1484 0 1055 0 0 -384 0 -1536 0 -1504 0 -930 0 -182 1080 0 -860 0 0 0 0 0 -644 0 0 0 -720 0 0 -552 0 0 0 0 0 0 0 -488 348 1044 -812 0 0 0 0 380 0 0 0 -182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -215 0 -336 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1131 1122 3339 2952 1095 2896 -1436 -1080 -2471 -2848 0 2076 -2422 0 3078 1705 -2028 -2961 -1008 2345 644 -1956 -2826 -320 319 0 -2198 2790 1824 -2128 -912 2072 -2121 0 1465 0 1734 0 -2556 0 -2583 1644 -1904 0 0 -2112 -1566 -780 2032 765 0 -502 0 -242 -1422 -1185 -1936 -1824 0 0 0 -2052 0 418 424 -1491 1477 1060 0 0 -386 0 0 -1560 0 -374 0 -537 0 0 0 -865 0 1162 1264 0 0 0 0 0 0 -725 -720 0 -556 0 0 0 -917 -264 0 0 -492 0 0 0 0 -309 0 -408 384 0 873 0 0 0 0 -616 0 0 0 69 0 -140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1134 1125 3348 2960 1098 2904 -1440 -1083 -2478 -2856 0 2082 -2429 3078 3087 1710 -2034 0 -1011 2352 646 -1962 -2835 -321 320 -2219 -2205 2799 1830 -2135 0 2079 0 0 1470 -2344 1740 -1152 -2565 -1911 -2592 1650 -1911 0 536 -2120 0 -783 2040 768 0 -504 717 0 0 -1190 0 0 932 0 -1617 -2061 0 0 426 0 1484 0 -414 0 0 -1552 -1544 -1568 -1512 0 -935 -540 0 0 0 0 0 1169 0 -1503 -1539 0 0 0 0 0 0 0 -560 0 0 0 0 0 0 819 0 0 1053 0 0 -312 0 0 0 0 882 0 0 0 0 -624 0 0 0 70 0 0 0 0 0 0 0 294 0 0 0 0 378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1137 1128 3357 2968 1101 2912 -1444 -1086 -2485 -2864 0 2088 -2436 3087 3096 0 -2040 -2970 -1014 0 648 -1968 -2844 -322 321 -2226 0 2808 0 0 -915 2086 0 0 1475 -2352 1746 -1156 -2574 -1918 -2601 1656 -1918 -2448 0 -2128 0 -786 2048 771 1285 -506 720 0 0 0 -1944 -1832 936 0 0 -2070 0 420 428 0 1491 1065 -416 0 -388 -1560 0 -1576 0 0 -940 0 -183 1086 0 0 0 1176 1272 0 -1548 0 0 0 0 0 -725 0 -564 0 0 0 0 0 0 826 0 0 0 0 -555 0 1008 0 0 0 0 0 0 0 0 -632 0 0 0 0 0 0 0 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1140 1131 3366 2976 1104 2920 -1448 -1089 0 -2872 0 2094 -2443 3096 3105 1715 0 -2979 -1017 2359 650 -1974 -2853 -323 322 -2233 -2212 2817 1836 -2142 0 2093 0 0 1480 0 1752 0 -2583 0 -2610 1662 -1925 -2457 538 -2136 0 0 0 774 1290 -508 723 -243 0 0 -1952 0 0 0 -1624 0 0 422 0 0 0 1070 -418 0 0 -1568 0 -1584 -1520 0 0 -543 0 1092 0 -870 0 1183 1280 -1512 0 -648 640 0 0 0 -730 0 0 0 -1260 0 0 -266 0 0 0 0 1062 -819 -560 0 0 0 0 0 0 0 0 -170 0 0 0 0 0 0 0 -142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1143 1134 3375 2984 1107 2928 -1452 -1092 -2492 0 0 2100 -2450 3105 0 1720 -2046 -2988 -1020 2366 652 -1980 -2862 -324 323 -2240 -2219 2826 1842 0 -918 2100 0 0 1485 -2360 1758 -1160 -2592 0 -2619 1668 -1932 -2466 540 -2144 -1572 -789 2056 777 0 -510 726 0 0 0 -1960 -1840 0 0 -1631 0 0 0 430 0 1498 1075 -420 0 0 0 -1552 -1592 -1528 -376 -945 -546 -184 0 724 -875 0 1190 0 -1521 0 -652 0 1386 0 -730 0 0 0 0 0 1179 0 0 -826 0 0 0 0 -826 -565 0 1017 -412 0 0 0 0 0 -172 0 -640 -632 385 380 71 0 0 140 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -91 0 0 0 0 0
1146 1137 3384 2992 0 2936 -1456 -1095 -2499 -2880 0 2106 -2457 3114 3114 1725 -2052 -2997 -1023 2373 654 -1986 -2871 -325 324 -2247 0 2835 1848 -2149 -921 2107 0 0 1490 -2368 1764 -1164 0 -1925 -2628 1674 -1939 -2475 542 -2152 -1578 -792 0 0 1295 0 729 -244 0 0 -1968 -1848 0 0 -1638 -2079 0 424 0 0 1505 1080 0 0 -390 0 -1560 0 -1536 0 0 -549 0 1098 0 0 0 1197 0 0 -1557 0 0 1395 0 0 -735 0 -568 0 0 1188 0 -268 0 0 0 0 0 -833 -570 -315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -448 0 0 0 0 0 387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1149 1140 3393 3000 1110 2944 -1460 -1098 -2506 -2888 0 2112 0 3123 0 1730 0 -3006 -1026 2380 656 0 -2880 0 325 0 -2226 0 0 0 0 2114 0 0 1495 0 0 -1168 -2601 -1932 -2637 1680 -1946 0 0 0 0 -795 2064 0 1300 0 0 0 -1428 -1195 0 -1856 940 0 -1645 0 0 426 432 0 1512 0 -422 0 0 -1576 -1568 -1600 0 0 0 0 0 1104 0 0 0 0 0 0 0 0 644 1404 0 0 0 0 -572 0 0 1197 0 0 -833 833 0 0 0 0 0 -318 0 0 0 0 0 0 -184 -174 0 -648 -640 0 0 0 0 0 0 0 60 0 0 0 0 0 0 0 0 0 0 279 0 0 0 0 -133 0 0 0 0 0 0 0
1152 1143 3402 3008 1113 2952 -1464 -1101 -2513 -2896 0 2118 0 3132 3123 1735 -2058 -3015 -1029 2387 658 -1992 -2889 -326 326 0 0 2844 1854 -2156 -924 2121 -2128 0 0 -2376 1770 -1172 -2610 0 0 1686 -1953 -2484 544 -2160 0 -798 2072 780 1305 0 0 0 -1434 0 -1976 -1864 944 0 0 -2088 0 428 434 0 1519 1085 0 0 -392 -1584 0 -1608 -1544 -378 0 0 0 1110 0 0 0 1204 0 0 0 -656 0 0 0 0 0 0 0 0 0 1206 -924 -270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -248 0 0 0 0 0 -98 -99 0 0 0 0
1155 1146 3411 3016 1116 2960 -1468 -1104 -2520 -2904 0 2124 -2464 3141 3132 1740 -2064 -3024 0 2394 0 -1998 -2898 -327 327 -2254 -2233 2853 1860 -2163 -927 2128 -2135 0 1500 -2384 1776 -1176 -2619 -1939 -2646 1692 -1960 0 546 -2168 -1584 -801 0 783 1310 -512 0 0 0 0 0 -1872 948 0 -1652 -2097 0 430 0 -1498 1526 1090 -424 0 -394 -1592 -1576 0 -1552 0 0 -552 -185 1116 0 -880 0 0 0 0 0 -660 648 0 0 0 0 0 -576 0 0 0 -931 0 -840 0 0 0 0 0 -575 -321 1026 0 0 0 0 0 0 0 0 0 0 0 385 0 648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1158 1149 3420 3024 1119 2968 -1472 0 -2527 -2912 0 2130 -2471 3150 3141 1745 0 -3033 -1032 2401 660 -2004 -2907 -328 328 -2261 -2240 2862 0 -2170 -930 2135 -2142 0 0 -2392 1782 -1180 -2628 -1946 -2655 1698 -1967 0 548 0 0 -804 2080 786 0 -514 732 -245 0 -1200 -1984 -1880 0 0 -1659 -2106 0 0 0 0 0 0 0 0 -396 -1600 0 0 -1560 0 -950 -555 -186 0 728 -885 0 0 1288 0 0 0 652 0 0 0 -740 0 -580 0 -1269 0 0 -272 0 0 -496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -648 0 0 0 0 0 142 -268 0 0 0 0 0 0 0 0 0 0 0 0 -256 0 0 0 0 0 0 0 0 0 0 0
1161 1152 3429 3032 1122 2976 -1476 -1107 -2534 -2920 0 2136 -2478 3159 3150 1750 -2070 -3042 -1035 2408 662 -2010 -2916 -329 0 -2268 0 2871 1866 -2177 0 0 -2149 0 1505 0 1788 0 -2637 -1953 0 1704 -1974 -2493 0 -2176 0 0 0 0 0 -516 735 -246 -1440 0 -1992 0 0 0 -1666 0 0 0 0 -1505 1533 1095 -426 0 0 0 0 -1616 0 -380 -955 -558 0 1122 0 -890 0 0 1296 -1530 -1566 0 656 0 0 0 0 0 0 0 0 0 0 0 0 0 -500 0 0 0 -580 -324 0 -416 0 0 0 0 0 0 0 0 0 0 390 0 657 -146 144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1164 1155 3438 3040 1125 2984 -1480 -1110 -2541 -2928 0 2142 -2485 3168 3159 1755 -2076 -3051 -1038 0 664 -2016 -2925 -330 0 0 0 2880 1872 0 -933 2142 -2156 0 1510 0 1794 0 -2646 -1960 -2664 0 -1981 -2502 550 -2184 0 0 2088 789 0 0 738 -247 0 0 0 -1888 952 0 -1673 0 0 0 0 -1512 0 1100 -428 0 0 -1608 -1584 0 -1568 -382 0 0 0 1128 0 -895 0 0 1304 -1539 0 -664 660 0 0 -735 0 0 0 0 -1278 1215 0 -274 -847 0 -504 0 1071 -840 0 -327 1035 0 0 0 0 0 0 0 637 0 0 0 0 0 0 0 146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1167 1158 3447 3048 1128 0 -1484 -1113 -2548 -2936 0 2148 -2492 3177 3168 1760 -2082 -3060 0 2415 666 -2022 -2934 -331 329 -2275 -2247 2889 1878 -2184 0 2149 -2163 0 0 -2400 1800 -1184 -2655 -1967 -2673 1710 -1988 -2511 552 -2192 -1590 -807 2096 792 1315 0 0 -248 -1446 0 -2000 -1896 0 0 0 0 0 432 0 -1519 0 0 0 0 0 -1616 -1592 0 -1576 0 -960 -561 -187 1134 732 -900 0 0 1312 0 0 0 664 0 0 -740 0 0 0 0 -1287 0 -938 0 -854 0 0 0 0 0 0 0 0 0 388 0 891 0 -186 -176 0 0 0 0 0 0 0 0 148 -272 61 0 -456 0 0 0 156 0 0 0 0 0 -264 0 0 0 0 0 -105 0 0 0 0 0
1170 1161 3456 3056 1131 2992 -1488 -1116 -2555 -2944 0 0 -2499 3186 0 1765 -2088 -3069 -1041 2422 668 0 -2943 -332 0 -2282 -2254 2898 1884 0 0 2156 0 0 1515 -2408 1806 -1188 0 -1974 -2682 1716 -1995 -2520 554 -2200 0 -810 0 795 1320 -518 0 -249 0 0 0 -1904 0 0 0 0 0 434 436 -1526 1540 1105 0 0 0 0 0 0 -1584 -384 0 0 0 0 736 -905 0 1211 0 0 -1575 0 0 1413 0 -745 -745 0 -584 0 -1296 0 0 -276 0 0 -508 351 0 -847 0 -330 0 -420 0 576 900 0 0 -178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1173 1164 3465 3064 0 3000 -1492 -1119 -2562 0 0 2154 -2506 3195 3177 1770 0 -3078 0 0 0 -2028 -2952 -333 330 -2289 -2261 0 1890 -2191 -936 2163 -2170 0 1520 -2416 0 -1192 0 -1981 -2691 1722 -2002 -2529 556 0 0 -813 2104 0 0 -520 741 -250 -1452 -1205 0 0 0 0 -1680 -2115 0 436 0 -1533 1547 0 0 0 -398 0 0 0 -1592 -386 0 0 -188 1140 740 0 0 1218 1320 0 -1584 0 0 1422 0 -750 0 0 -588 0 0 0 -945 0 -861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 644 -656 -656 390 395 0 0 0 0 0 0 0 -464 0 0 0 0 -220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1176 1167 3474 3072 1134 3008 -1496 -1122 -2569 -2952 0 2160 0 3204 3186 1775 -2094 -3087 -1044 0 670 -2034 -2961 -334 331 -2296 -2268 0 1896 -2198 -939 2170 0 0 1525 0 1812 0 0 -1988 -2700 1728 0 0 558 -2208 -1596 -816 0 798 1325 -522 0 -251 0 0 0 -1912 0 0 -1687 0 0 438 0 -1540 1554 1110 0 0 -400 0 -1600 -1624 0 0 -965 0 0 1146 0 -910 0 0 0 -1548 0 0 668 0 0 0 -750 0 0 0 0 0 0 -278 0 840 0 0 0 -854 -585 0 0 0 0 0 909 651 0 0 0 -664 0 0 0 0 0 0 150 0 0 0 0 300 0 0 0 0 0 0 0 288 0 0 0 0 0 0 0 0 0 0 0 0
1179 1170 3483 3080 1137 3016 -1500 -1125 -2576 -2960 0 2166 -2513 3213 3195 1780 -2100 -3096 -1047 2429 672 -2040 -2970 -335 332 0 -2275 2907 1902 -2205 -942 2177 -2177 0 1530 -2424 0 0 -2664 -1995 0 1734 0 -2538 560 -2216 0 -819 2112 0 0 -524 744 -252 -1458 0 -2008 -1920 0 0 0 0 0 440 0 0 1561 1115 -430 0 -402 -1624 -1608 0 -1600 0 0 -564 -189 1152 0 0 0 0 1328 0 -1593 -668 0 1431 0 0 -755 0 0 0 -1305 0 -952 0 0 0 0 0 1080 0 -590 0 1044 -424 0 582 0 0 -188 -180 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -108 0 0 0 0
1182 1173 3492 3088 1140 3024 -1504 -1128 -2583 -2968 0 2172 -2520 3222 3204 1785 -2106 -3105 -1050 2436 674 -2046 -2979 -336 333 -2303 -2282 2916 1908 -2212 -945 2184 -2184 0 1535 0 0 0 0 -2002 -2709 0 -2009 -2547 562 -2224 0 0 2120 0 0 0 747 -253 -1464 0 -2016 -1928 0 0 0 0 0 442 438 -1547 0 0 -432 0 -404 -1632 0 0 0 -388 0 -567 0 0 744 0 0 0 0 0 0 0 0 0 0 -755 -760 0 0 0 -1314 1224 0 0 -868 0 -512 354 0 -861 -595 0 0 0 0 588 0 0 -190 0 0 -672 0 395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 297 0 0 0 0 0 0 0 0 0 0 0 0
1185 1176 3501 3096 1143 3032 -1508 -1131 -2590 -2976 0 2178 -2527 3231 3213 1790 -2112 -3114 0 2443 676 -2052 -2988 -337 334 -2310 -2289 2925 0 -2219 -948 2191 0 0 1540 -2432 1818 0 -2673 -2009 0 1740 0 -2556 0 -2232 -1602 -822 0 801 0 -526 0 -254 -1470 -1210 -2024 -1936 956 0 0 -2124 0 0 440 -1554 1568 0 -434 0 0 -1640 -1616 -1632 0 -390 0 -570 0 0 748 0 0 1225 1336 -1557 0 -672 0 1440 0 0 0 0 -592 0 -1323 0 0 0 0 847 0 0 0 -868 0 -333 0 -428 0 0 0 658 0 0 0 -680 0 0 0 0 0 0 0 0 0 0 0 306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1188 1179 3510 3104 1146 3040 -1512 -1134 -2597 -2984 0 2184 -2534 3240 3222 1795 0 -3123 -1053 0 678 0 -2997 -338 0 -2317 -2296 2934 1914 0 -951 2198 -2191 0 0 -2440 1824 -1196 -2682 -2016 -2718 1746 -2016 -2565 0 -2240 -1608 0 0 0 0 -528 750 0 -1476 -1215 0 -1944 960 0 0 -2133 0 444 0 -1561 0 1120 -436 0 -406 -1648 -1624 0 -1608 -392 -970 0 -190 0 0 0 0 1232 0 0 0 0 672 0 0 -760 -765 0 -596 0 -1332 1233 -959 -280 0 854 0 0 1089 0 0 -336 0 0 0 0 0 0 0 0 0 -688 0 0 400 0 0 0 0 0 0 0 0 312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1191 1182 3519 3112 1149 3048 -1516 0 -2604 -2992 0 2190 -2541 3249 3231 1800 -2118 -3132 -1056 0 680 -2058 -3006 -339 335 -2324 0 2943 1920 -2226 -954 0 -2198 0 1545 -2448 0 0 -2691 -2023 0 0 0 -2574 564 -2248 -1614 -825 2128 804 0 -530 753 -255 0 -1220 -2032 0 964 0 0 0 0 446 442 -1568 0 1125 0 0 0 -1656 -1632 -1640 0 0 -975 0 -191 0 0 -915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1341 0 0 0 0 0 0 0 0 -875 0 -339 0 0 0 0 0 665 -192 0 0 -696 0 0 0 0 0 -148 0 0 0 0 0 318 0 0 0 0 0 -344 0 306 0 0 0 0 0 0 0 0 0 0 0 0
1194 1185 3528 3120 1152 3056 -1520 0 -2611 -3000 0 2196 -2548 0 3240 1805 -2124 -3141 0 2450 682 -2064 0 -340 336 -2331 -2303 0 1926 -2233 0 2205 0 0 1550 -2456 1830 -1200 -2700 0 0 1752 0 -2583 566 0 -1620 -828 2136 807 1330 0 0 -256 -1482 -1225 -2040 -1952 968 0 0 0 0 448 444 -1575 1575 0 -438 0 0 0 -1640 -1648 -1616 -394 -980 0 0 0 752 0 0 1239 1344 0 0 -676 0 1449 0 0 0 0 -600 0 0 1242 0 0 0 0 0 357 1098 0 -600 0 0 -432 392 0 0 0 0 0 651 0 0 0 0 0 666 0 0 -276 63 0 0 0 0 0 0 0 0 -352 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1197 1188 3537 3128 1155 3064 -1524 -1137 -2618 -3008 0 2202 -2555 3258 3249 1810 -2130 -3150 -1059 2457 684 -2070 0 -341 337 -2338 -2310 2952 1932 -2240 0 2212 -2205 0 1555 0 1836 -1204 -2709 -2030 -2727 1758 -2023 0 568 0 0 -831 2144 0 1335 -532 0 -257 -1488 0 -2048 -1960 972 0 -1694 -2142 0 450 0 -1582 1582 1130 -440 0 0 -1664 -1648 -1656 0 -396 -985 -573 -192 0 756 -920 0 1246 1352 0 0 0 676 1458 0 -765 0 0 0 0 0 1251 0 -282 0 861 0 0 0 -882 -605 0 0 0 0 594 0 0 0 -182 0 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200 1191 3546 3136 1158 3072 -1528 -1140 -2625 -3016 0 2208 -2562 3267 3258 1815 -2136 -3159 -1062 2464 0 -2076 -3015 -342 338 -2345 0 2961 1938 -2247 -957 0 0 0 1560 -2464 1842 -1208 0 -2037 -2736 1764 -2030 -2592 0 -2256 -1626 0 0 0 1340 -534 756 -258 0 0 -2056 0 976 0 -1701 0 0 452 0 -1589 0 1135 -442 0 -408 -1672 0 -1664 -1624 0 0 0 -193 0 0 0 0 0 0 0 0 -680 0 1467 0 -770 0 0 0 0 0 1260 0 -284 0 868 -516 0 1107 -889 0 0 0 -436 0 0 0 0 -194 0 0 0 0 400 0 72 675 0 0 0 65 0 0 0 0 0 168 0 0 0 0 0 -272 0 175 0 0 0 0 0 0 0 0 0
1203 1194 3555 3144 1161 3080 -1532 0 -2632 -3024 0 2214 -2569 3276 3267 0 -2142 0 -1065 2471 686 -2082 -3024 -343 339 -2352 -2317 2970 1944 -2254 -960 2219 -2212 0 1565 0 1848 -1212 -2718 -2044 -2745 1770 -2037 -2601 570 0 -1632 -834 2152 0 0 0 0 -259 -1494 0 0 -1968 980 0 -1708 -2151 0 454 446 -1596 1589 1140 0 0 -410 0 -1656 0 -1632 0 -990 -576 -194 0 0 0 0 0 1360 0 0 0 680 1476 0 0 0 0 -604 0 0 1269 0 0 0 875 0 0 0 0 0 0 0 0 0 600 918 672 -196 0 0 0 -664 0 0 0 0 -150 0 0 0 0 -472 0 0 0 172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1206 1197 3564 3152 1164 3088 -1536 -1143 -2639 -3032 0 0 -2576 3285 3276 1820 -2148 -3168 -1068 2478 688 0 -3033 0 340 0 0 0 1950 -2261 -963 0 -2219 0 1570 -2472 1854 -1216 -2727 -2051 -2754 1776 -2044 0 572 -2264 0 0 2160 0 0 -536 0 -260 -1500 -1230 -2064 0 984 0 -1715 -2160 0 456 0 -1603 0 1145 0 0 -412 -1680 0 -1672 0 -398 0 0 -195 0 0 0 0 1253 1368 -1566 0 -684 684 1485 0 -775 -770 0 -608 0 0 0 -966 0 0 0 0 360 0 0 0 -342 0 -440 0 0 927 0 0 -184 658 0 0 0 0 73 0 0 0 -280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 182 0 0 0 0 -117 0 0 0 0
1209 1200 3573 3160 1167 3096 -1540 -1146 -2646 -3040 0 2220 -2583 3294 3285 1825 0 -3177 -1071 2485 690 -2088 -3042 -344 341 0 -2324 0 0 -2268 -966 2226 -2226 0 1575 -2480 1860 0 -2736 -2058 0 1782 -2051 -2610 0 0 -1638 0 2168 810 0 0 0 -261 -1506 -1235 -2072 -1976 988 0 0 0 0 458 448 -1610 0 1150 -444 0 0 -1688 -1664 0 0 -400 -995 -579 0 1158 0 0 0 1260 1376 -1575 -1602 0 0 1494 0 0 0 0 0 0 0 0 -973 0 -875 0 0 363 0 -896 0 -345 0 0 396 0 936 0 -198 0 665 0 0 0 0 0 0 0 0 0 0 0 -480 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1212 1203 3582 3168 1170 3104 -1544 -1149 -2653 -3048 0 2226 -2590 3303 3294 1830 -2154 -3186 0 2492 692 -2094 -3051 -345 0 0 -2331 2979 1956 -2275 -969 2233 -2233 0 1580 0 1866 -1220 -2745 0 0 1788 0 0 574 -2272 0 -837 2176 813 0 0 759 -262 0 -1240 0 -1984 992 0 -1722 0 0 0 450 0 1596 0 0 0 -414 0 -1672 -1680 0 0 -1000 -582 -196 0 760 -925 0 0 0 -1584 0 -688 0 1503 0 0 0 0 0 0 0 0 0 0 0 0 0 366 0 0 0 -348 0 -444 0 0 945 0 0 0 0 0 -672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 0 0 0 0 0 0
1215 0 3591 3176 1173 3112 -1548 -1152 -2660 -3056 0 2232 -2597 3312 3303 1835 -2160 -3195 -1074 2499 694 -2100 -3060 -346 342 0 -2338 2988 1962 -2282 -972 0 -2240 0 1585 -2488 1872 -1224 -2754 -2065 0 1794 -2058 -2619 576 -2280 -1644 0 2184 816 0 0 762 -263 -1512 0 0 0 996 0 -1729 -2169 0 460 452 -1617 0 0 -446 0 0 -1696 -1680 -1688 -1640 -402 -1005 -585 0 0 764 -930 0 0 0 -1593 -1611 0 0 0 0 0 -775 0 -612 0 0 0 0 0 -882 0 -520 0 0 -903 -610 0 0 -448 0 606 0 0 0 0 0 0 0 405 0 74 0 0 152 -284 0 0 -488 0 0 0 0 0 0 0 0 0 0 0 0 0 -140 0 0 0 0 0 0 0
1218 1206 3600 3184 1176 3120 -1552 -1155 -2667 -3064 0 2238 -2604 0 3312 1840 -2166 -3204 -1077 2506 696 -2106 -3069 0 343 -2359 -2345 2997 1968 -2289 -975 2240 0 0 1590 0 1878 -1228 -2763 0 -2763 0 -2065 0 578 -2288 -1650 -840 2192 819 1345 0 765 0 -1518 -1245 -2080 -1992 1000 0 -1736 -2178 0 462 0 -1624 0 1155 -448 0 -416 -1704 -1688 0 0 -404 -1010 -588 0 1164 768 0 0 1267 0 0 -1620 -692 688 0 0 -780 0 0 0 0 0 0 0 -286 0 882 0 0 1116 -910 0 0 0 0 0 612 0 0 -200 -186 0 0 0 0 0 0 0 0 154 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225 0 0 0 0 0 0 0 0
1221 1209 3609 3192 1179 3128 -1556 -1158 -2674 -3072 0 2244 0 3321 3321 1845 -2172 -3213 -1080 0 698 -2112 -3078 -347 344 -2366 0 3006 1974 -2296 -978 2247 -2247 0 1595 -2496 1884 -1232 -2772 0 -2772 1800 -2072 -2628 0 0 -1656 -843 0 822 1350 -538 0 0 -1524 -1250 0 -2000 1004 0 -1743 0 0 0 454 -1631 0 1160 0 0 0 -1712 -1696 -1696 0 -406 -1015 0 -197 0 0 0 0 1274 0 -1602 0 0 0 0 0 0 -780 0 0 0 0 0 0 0 -889 0 -524 0 0 0 -615 0 0 0 0 0 0 0 -202 0 0 0 0 410 0 0 0 0 0 -288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
